gene,log2fc_late_minus_early,pval,qval,significant
HOXB2,-0.16824045874129112,0.024384108271442374,0.054326779608449886,False
RRM1,-0.14886521885000725,0.024384108271442374,0.054326779608449886,False
UMODL1,-0.017144027230968806,0.024378959147675797,0.054326779608449886,False
GPR149,9.039748794384059e-05,0.02442987488782578,0.05442266430318105,False
ZSCAN30,-0.10588578569351492,0.024494883985532914,0.05456138944291758,False
AGAP2,0.10987960249393769,0.024513380287841016,0.05459648974295958,False
TPM4,0.22751839780974947,0.024531906002770675,0.05463164770280819,False
H2AC7,0.00856187713918212,0.02456513666246656,0.054699541520689995,False
ANKLE1,0.0895922725496262,0.024587501039376812,0.054743226769748174,False
LRCH3,-0.07886343435785959,0.024624670340032715,0.05480762192895426,False
RAB30,-0.10400338512087748,0.024624667447542846,0.05480762192895426,False
MRGPRE,0.09190304423826046,0.024621599777999274,0.05480762192895426,False
HSD17B4,-0.1351727168061787,0.02464326310425098,0.05484288199269517,False
SLC7A3,0.003855322431510641,0.02465573904269658,0.05486452288317906,False
PPIL3,-0.07066681071383929,0.024680479324449944,0.05488282364163317,False
AKIRIN1,-0.14076699248260827,0.024680479324449944,0.05488282364163317,False
GARS1,0.1367499546702815,0.02468047642740763,0.05488282364163317,False
LSM4,0.06787293218351564,0.024680479324449944,0.05488282364163317,False
PRPS1,-0.12017782005764488,0.024680479324449944,0.05488282364163317,False
TMX3,-0.07841141149367026,0.024680479324449944,0.05488282364163317,False
TYW1,-0.10060864934749025,0.02471774422281085,0.054959561092271965,False
CAMK2G,-0.06649389050422183,0.024755057850369928,0.05502411855302961,False
TTC17,-0.07053346500544677,0.024755057850369928,0.05502411855302961,False
GRAMD2A,-0.12558794762328906,0.024755052044131944,0.05502411855302961,False
SPANXA1,0.0032894989818616906,0.024766674343659444,0.05503766752829715,False
AC092017.2,0.0052180554270411204,0.024766674343659444,0.05503766752829715,False
RNF7,0.0968608879054047,0.024792420258196994,0.05507646519308431,False
HACD1,0.18758191209301933,0.024792405727396,0.05507646519308431,False
IQCC,-0.09688573375141729,0.02479241735203657,0.05507646519308431,False
DCAF4,-0.08082534887733406,0.024811111047634313,0.0551118462642305,False
SULT1E1,-0.04905538272978352,0.024820525759258413,0.055126617198183604,False
REEP6,0.1585751054468556,0.02482982567898812,0.05513500171456457,False
SPECC1L,-0.1044620188285843,0.02482983149739569,0.05513500171456457,False
CERS2,-0.23398907376434774,0.02486729161910322,0.055205885792415095,False
HILPDA,-0.05727290217087422,0.02486729161910322,0.055205885792415095,False
GLYATL3,-0.009284184618412787,0.024894001248554662,0.055259028823611986,False
PTPN18,-0.03871682748457683,0.024904800674490562,0.05526454266533031,False
ZC3H7A,-0.0859014527527302,0.024904800674490562,0.05526454266533031,False
TBC1D20,-0.05906618436069344,0.024904800674490562,0.05526454266533031,False
CEACAM20,0.04154484238837751,0.02493999641920448,0.055336484376374236,False
LILRA4,-0.11805706418870265,0.02499877311930322,0.05546072532020336,False
SSX4,0.008872122204329952,0.02500844893811433,0.05547601857233239,False
MDH2,-0.1457521176947667,0.025017621954946508,0.05549019318475063,False
PMS1,-0.07645337383068185,0.025036462608689428,0.055525805505233575,False
P2RX2,0.012697300344765933,0.025077340032783647,0.055604724638613635,False
DMRT2,-0.05253131442428427,0.025077624834507664,0.055604724638613635,False
C1orf94,0.04016148884683285,0.02509284574314785,0.055632287159666616,False
THOC6,0.09818521853991591,0.025130885483908627,0.05571042859441519,False
CSNKA2IP,0.0036361036066750686,0.02515853570600458,0.055765523613820936,False
IL17REL,0.03733116828234406,0.02522680551599956,0.055898204976439124,False
KDM2B,-0.07553140607631281,0.025225604704823285,0.055898204976439124,False
NPIPA9,0.00862799252405242,0.02522410671589797,0.055898204976439124,False
SELENOF,-0.09826602024352393,0.025244592648446567,0.0559314021807676,False
THEM5,-0.19136396546491952,0.025263584126971838,0.05596726003595161,False
CIC,-0.11184623597352861,0.025320644575219722,0.05608743601163547,False
MECOM,-0.2494575391648537,0.025339685559281712,0.05612337821383679,False
FAM236C,0.007011654940621406,0.025384774285021276,0.056214315598578535,False
H2AC14,-0.012246247950679495,0.02538638266875319,0.056214315598578535,False
SFT2D2,-0.08642911541807585,0.025396894703452695,0.056225103997050836,False
ERCC3,-0.08718596486055397,0.02539689174835759,0.056225103997050836,False
RNF113B,0.014961166795533942,0.02540986017896789,0.05624756214591559,False
BMP4,-0.24178981779625186,0.02543509126398766,0.05629716359029596,False
KCTD12,-0.22129097807198672,0.02547334344614568,0.056369314276276644,False
WDR89,-0.09760012094289694,0.02547334344614568,0.056369314276276644,False
STAP1,0.009731797609735082,0.025511627605488453,0.05644150368378038,False
TTC23L,-0.06260068876149816,0.02551160092655181,0.05644150368378038,False
SSTR4,-0.005815592804852075,0.025529273758065737,0.05647427717611391,False
GPR135,-0.0678601395691869,0.02554998528201845,0.05650341311486463,False
EGLN2,-0.12545212406826045,0.025549973412385043,0.05650341311486463,False
OR2B6,0.05922219442407439,0.02555094656653724,0.05650341311486463,False
OR9I1,-0.015544725829568097,0.02558864378186824,0.05657422707062419,False
RAD51,0.17176550637759846,0.02558837798508915,0.05657422707062419,False
SNAP25,-0.18908542088373403,0.025607601961978838,0.05660986449916111,False
CYP17A1,-0.15202596303063465,0.02562541112600693,0.05664295421622242,False
VILL,-0.1087684878012829,0.02566533695629969,0.056718630928253515,False
CFAP58,-0.0760594823269296,0.025665325049640527,0.056718630928253515,False
NPM3,0.12712303967094485,0.02570388251928632,0.056797518527045406,False
CEMIP,0.267257597103963,0.025723151710952342,0.056827501253514434,False
AC099489.1,0.05192514941659382,0.025723104010186817,0.056827501253514434,False
SMC6,-0.08571193568081625,0.025781132840312596,0.056942974030148724,False
GCLM,-0.16937537271028535,0.025781132840312596,0.056942974030148724,False
SREK1IP1,-0.059206857855274464,0.02580047004183184,0.05697937214156438,False
PKD2L2,0.007099746318861122,0.02581903965277204,0.057003189601066546,False
FAM171B,-0.16852100459322683,0.02581982277566108,0.057003189601066546,False
ADGRA2,-0.14156151359099312,0.025819831742764168,0.057003189601066546,False
WASHC4,-0.11413891982754532,0.02583919703411009,0.0570396269338006,False
OOSP3,0.007284190011836333,0.025855310293420603,0.05706887818335215,False
RPL3L,0.05094073403050148,0.025877803642835696,0.057112203789114246,False
MTNR1B,-0.006724745940136091,0.025888215687771988,0.057128859367216143,False
UACA,-0.09079050914311448,0.02589738027135143,0.05714275872622895,False
CCIN,0.09239346081381244,0.025932194353227356,0.05721324455180337,False
XRCC5,-0.11416812681981625,0.02597512711054231,0.05730162473224082,False
HYKK,-0.06795698985073839,0.025994587064046556,0.05733820963413654,False
GPR153,0.19152289991819993,0.02601408065460461,0.05737486062959145,False
GAGE10,0.06108136730815798,0.026035172396716495,0.05740232967441485,False
BIRC2,-0.09607859485995895,0.02603357184822379,0.05740232967441485,False
GLT8D1,-0.09270599614734287,0.02603357184822379,0.05740232967441485,False
PAIP1,-0.13203214886024384,0.026053081681665667,0.05743546468034609,False
CCDC18,0.11408255606901907,0.026131214300888817,0.05758865605888406,False
MGAT3,-0.22786169156396552,0.026131235397969913,0.05758865605888406,False
MAOB,-0.21077227629695283,0.026131235397969913,0.05758865605888406,False
AQP10,-0.02003843354784185,0.026136920914917275,0.05759481976145232,False
PSG8,-0.015664662630943786,0.026148240009428253,0.05761339477378501,False
SRRM3,0.10113237949372778,0.026170385174753397,0.05764945307334303,False
NFKB2,0.1815034006355436,0.02617038819173577,0.05764945307334303,False
NKX3-1,0.10752296679354045,0.026189971521244654,0.05767986664547631,False
RUSC2,-0.08186155455683242,0.02618998057686313,0.05767986664547631,False
HS6ST3,-0.22799348914819717,0.02620814506575548,0.05771349639065968,False
GTSF1,0.12170941115455802,0.02624882777276462,0.05779670106387421,False
TLCD4-RWDD3,-0.05431788506720431,0.02626842855440443,0.057833472672009216,False
ABLIM3,-0.08436458031012517,0.026288150943325365,0.05785772750944046,False
NDC1,-0.11838013220525045,0.02628814791699125,0.05785772750944046,False
ITLN2,-0.008153665942720226,0.026283470836760074,0.05785772750944046,False
IQCA1L,0.006927523093375229,0.02633545751672363,0.05795544723713419,False
ZBTB8A,-0.10476419556889804,0.02634719778949191,0.05796209753495499,False
IP6K3,-0.2782041470605958,0.026347091703987375,0.05796209753495499,False
ADGRL1,-0.16323457592335489,0.02634720082050843,0.05796209753495499,False
SPPL3,-0.06466115475581713,0.02636691057758162,0.05799266002160202,False
NETO1,-0.07844621362761817,0.02636477263911414,0.05799266002160202,False
DHCR7,-0.17330500243398994,0.026386633073538175,0.05802963712995854,False
C1QL3,-0.20639958123430802,0.026406365279237398,0.058066627433267376,False
CCDC71L,0.1914535942297806,0.0264854307824261,0.05822764570956132,False
PLGLB2,-0.014018836243961233,0.02648314564746795,0.05822764570956132,False
HDAC3,-0.08472615668339945,0.026525050830605308,0.05830832011693591,False
TRAF5,0.17175556226513855,0.026564712918688435,0.05838263295555666,False
SUMO3,-0.09944483441087293,0.026564712918688435,0.05838263295555666,False
FBP2,0.011732579537195018,0.026596927579440505,0.05844699019937008,False
CFL1,0.08351672892242146,0.02660442622519984,0.058450584030637395,False
CNPY3,0.1483624225197948,0.02660442622519984,0.058450584030637395,False
RMND1,-0.10300428509104531,0.026624299048899135,0.05848780018036039,False
STX4,0.125059904201275,0.026644190802817654,0.05852504971098142,False
FUT3,-0.21994896474246262,0.02666405871804631,0.05856223867816781,False
ZNF248,-0.12617594671186438,0.026684006704253065,0.05859314159354599,False
C4orf47,-0.07892622946679806,0.026684006704253065,0.05859314159354599,False
ZNF701,-0.07946103095977941,0.02674382384160438,0.05870509300384324,False
DUSP21,0.01201435247286827,0.02673913358377974,0.05870509300384324,False
FAM133B,-0.054626087018248004,0.026743820779256744,0.05870509300384324,False
SLC8A3,0.02425909519588243,0.02676222091434006,0.05873599324656179,False
RRAGA,-0.09932075481118297,0.02676379268958842,0.05873599324656179,False
TMTC4,-0.10887815764658226,0.026803756744948275,0.05881722451912599,False
LRFN4,0.23014625848667336,0.026843775392927188,0.05888561076157189,False
DCP2,-0.0848535561644197,0.02684378153334973,0.05888561076157189,False
CLEC4A,-0.07068232391808438,0.026841254789206764,0.05888561076157189,False
DVL1,-0.09698992048204413,0.02688385791591802,0.058960549898534095,False
CNR2,0.028309509140861416,0.02688336310641061,0.058960549898534095,False
SCYGR7,0.003852351139391516,0.026903542203303144,0.0589915511612957,False
MMP19,0.22043638979349955,0.026903910859146445,0.0589915511612957,False
CCDC174,-0.06843320513030804,0.026923979792547053,0.059029064119617676,False
HIGD2A,0.09873078600733631,0.027044668102784865,0.0592741115349373,False
EPS8L3,0.44464269110919763,0.027042754623187018,0.0592741115349373,False
PILRA,0.15359335892244186,0.027044668102784865,0.0592741115349373,False
SFMBT2,-0.14264063996923282,0.027064824553340923,0.0593052502411816,False
TLCD4,-0.1555950484556008,0.027064821465785982,0.0593052502411816,False
S100A6,0.17479067928631942,0.02708500014882954,0.059342937688721245,False
GALNT13,0.050782498195476145,0.027105070251816916,0.05938038574670099,False
ABHD5,-0.10127646205852558,0.027125381008413302,0.059418352729701654,False
PHF19,0.15114192750363165,0.027165816916073934,0.05948732777484116,False
THAP4,-0.11744626660711344,0.02716582001153219,0.05948732777484116,False
CSNK1D,-0.08179793638723076,0.027165816916073934,0.05948732777484116,False
MAP4K4,-0.09140289908087773,0.02720630793444254,0.05956944515670057,False
ZNF34,-0.08440033856159257,0.02722656831684044,0.05960726025048476,False
OR6A2,-0.003429125414158612,0.0272797751133962,0.05971718886812621,False
ARGLU1,-0.17905668551275955,0.027287440029260798,0.05972741017712172,False
CRY1,-0.13606040747571102,0.02732808119949089,0.05980980054395712,False
TYW5,-0.07708709374999634,0.02734841358898009,0.05982804412333412,False
TLR2,0.1779655142674752,0.02734841980840943,0.05982804412333412,False
ZDBF2,-0.15766772643217086,0.027348416698694686,0.05982804412333412,False
MTUS2,-0.008522124388349928,0.02734829852962133,0.05982804412333412,False
CDHR5,-0.2823810134685596,0.02736877769966644,0.05986601094634662,False
EMC7,-0.07980800425002332,0.027409529592613377,0.05994857404755655,False
FEM1C,-0.11199661566959573,0.02745033070589747,0.06002416882459057,False
MIER3,-0.12327665687211908,0.02745032758824483,0.06002416882459057,False
THEG,0.03965573429861162,0.02745312446140242,0.06002416882459057,False
TAT,-0.013235035412785506,0.02746457401004853,0.06004261804959951,False
EEF2KMT,-0.10269260641976663,0.02747074154585764,0.06004951704213459,False
GIT2,-0.1302045454054186,0.027491184204194462,0.060087615727168295,False
CTRC,0.031061689742114873,0.02749805002546546,0.06009603435358219,False
CFAP52,-0.05250020218786877,0.02751160251262569,0.060119063009286614,False
PDE5A,-0.1567199062922966,0.02757304856948979,0.06021373958143346,False
ZNF280A,0.03427947306400874,0.02755859064447485,0.06021373958143346,False
CDK5,0.08219270282272806,0.027573045442295746,0.06021373958143346,False
COPA,-0.10100303222490137,0.02757304856948979,0.06021373958143346,False
HSPA13,-0.14851166763675572,0.02757304856948979,0.06021373958143346,False
TNPO1,-0.11912824162806324,0.02757304856948979,0.06021373958143346,False
RCSD1,-0.1176226453583249,0.0275935443561497,0.0602453008511731,False
UPK2,0.06656132579735141,0.027592837253522177,0.0602453008511731,False
RBM34,0.05279484250477662,0.027614015718114972,0.06025709961435324,False
PTGER3,-0.3882574057357724,0.027614059543401823,0.06025709961435324,False
COL1A2,0.33831438841274597,0.027614059543401823,0.06025709961435324,False
DEDD2,-0.06948778604284378,0.027614056413023415,0.06025709961435324,False
ODF3B,0.26455393545469885,0.027614053282645174,0.06025709961435324,False
STAT4,0.1224665744425335,0.027634578487635043,0.06028868457508581,False
MRPL40,0.07428890350629391,0.02763458161960624,0.06028868457508581,False
SIK1,-0.17764186162771178,0.02765510744833177,0.060326863490682586,False
CA3,-0.08674211818427136,0.027716807800191826,0.060454842349876886,False
ZNF319,-0.0809100956188411,0.027737408272371113,0.06047331286326247,False
CAPZA1,0.1562175817526068,0.027737408272371113,0.06047331286326247,False
SLC35E2B,-0.13020872011178808,0.027737408272371113,0.06047331286326247,False
NT5C3B,-0.09075835438938462,0.027737408272371113,0.06047331286326247,False
SSX1,0.1509414147085031,0.027750013358212644,0.06049417956877801,False
FAM98C,-0.08549474434445115,0.027758003094778473,0.060504981491603056,False
SGSM2,-0.1321452633189688,0.02777862681987741,0.06053669926054386,False
F2RL2,-0.18482101288313202,0.02777858910225963,0.06053669926054386,False
B4GALNT3,0.10651778194438588,0.02779924803099964,0.06057501718492577,False
EVA1A,-0.13117359452195032,0.02781990446685057,0.06060015899268728,False
KLF5,-0.25355240142168123,0.02781990446685057,0.06060015899268728,False
EPS8L1,0.13072602222168794,0.02781988873520288,0.06060015899268728,False
DIMT1,-0.09540991437679969,0.027840555244633584,0.06063851763901075,False
MMP8,0.00041258047508925533,0.027844246054256963,0.06063993204039053,False
PLAC9,-0.17766999616498147,0.027861231837555015,0.06067029711415158,False
PRKG1,-0.15265205555348293,0.027881909062514153,0.06070869311875147,False
CHRNA5,0.04166234933644264,0.02792324327841272,0.0607920533397022,False
SSH1,-0.07997202270954773,0.027944045394413686,0.06083069953857627,False
ZNF567,-0.08627492759881061,0.02798553168807485,0.06090770994398388,False
ECM1,0.30408306266262564,0.02798553168807485,0.06090770994398388,False
LCE1C,0.06014879309815008,0.02799781309068023,0.060927788408860775,False
IER2,-0.19211398349176356,0.02802707106361669,0.06097149403888593,False
GIMAP4,-0.12814832634787976,0.02802707106361669,0.06097149403888593,False
RNF216,-0.07062881987586067,0.02802707106361669,0.06097149403888593,False
SLAMF8,0.22271292205938753,0.028047854346049568,0.0610100501801807,False
USH1C,-0.03472423634090038,0.028068663574874808,0.061048654342298884,False
DSTN,-0.11806316607112421,0.028110309275717737,0.0611258966451369,False
EHD2,-0.012461536320087951,0.028110309275717737,0.0611258966451369,False
SLC38A4,-0.267073963964626,0.028151916233433074,0.06120969529576757,False
TP53TG3,-0.000585318995854335,0.028167130883270518,0.06123609808642979,False
ZNF639,-0.07725246733066182,0.028172874501812398,0.061241907088654124,False
GOLGA8F,-0.004553460283842412,0.028182275507080745,0.06125566434756087,False
SLC35G1,-0.08934664784375057,0.028214647055750715,0.06131934085432284,False
HOXD12,0.04729155640966253,0.028241463787321328,0.061370932424153965,False
IGFBP7,-0.1275370203123085,0.028277425053457417,0.06143568712169925,False
SLC26A8,0.015101711415493074,0.02827697008653723,0.06143568712169925,False
ARHGAP40,0.03321131383637649,0.028288297749900947,0.06145261282823329,False
OPRL1,-0.029566587338592326,0.028297349611036762,0.061464651075459106,False
MAGEA10,0.07209490923115133,0.028300004858697693,0.061464651075459106,False
RHOQ,0.10368452928252037,0.028319337511401366,0.06149994023552124,False
MICALL2,0.22326320887091677,0.02834031061812766,0.06153878382751354,False
FURIN,-0.08846285464825332,0.028361303482830606,0.06157766185785436,False
RTL3,0.062379285201462575,0.02837864253656868,0.061608599182720644,False
SMPDL3A,-0.1902041676067645,0.028403323021843247,0.061648754018017705,False
CRKL,-0.054989424135969855,0.028403323021843247,0.061648754018017705,False
CXorf65,0.0021894689475614668,0.028428825219442237,0.06169738948788933,False
SNX31,-0.11605536652652593,0.02843699510771877,0.06170840318433792,False
CALM3,-0.11938707824760186,0.028445396182570293,0.06171320011839897,False
HDDC2,-0.09312562607372854,0.028445396182570293,0.06171320011839897,False
ZNF714,-0.08566957603663239,0.028466446495821803,0.061745438855236444,False
IQCA1,-0.15472902671427624,0.028466449691911595,0.061745438855236444,False
STYX,-0.08672718664521417,0.02848752301917533,0.06178442662420512,False
ACP5,-0.2676505008618557,0.02852970358585477,0.0618557231508017,False
REX1BD,0.09584187452691006,0.02852970038492446,0.0618557231508017,False
MR1,-0.14325266525151203,0.02852969398306427,0.0618557231508017,False
FAM240A,0.0713169912485819,0.02854624515941764,0.06188485766972588,False
BHLHA15,0.2002261596591659,0.02857192512019989,0.061906900519960006,False
RPA3,-0.11129389788126254,0.028571937936837797,0.061906900519960006,False
AK4,-0.03397873862533629,0.028571937936837797,0.061906900519960006,False
PHKA2,-0.11004580425727095,0.028571937936837797,0.061906900519960006,False
PNPT1,-0.08648947908436888,0.02857192832435921,0.061906900519960006,False
RPS10,0.13022726214515545,0.028593059269524584,0.06194593238246019,False
CXCL10,0.3299331854254026,0.028614226126386148,0.061985054379387984,False
DEXI,-0.09937240071037245,0.028635380800566507,0.062024141488505706,False
RBPJ,-0.05460960600825171,0.028656568208794378,0.0620498107023178,False
DCST1,0.05229656795503573,0.028656115511926778,0.0620498107023178,False
FLG,-0.08359333868095609,0.028656494364467485,0.0620498107023178,False
FAM209B,0.08409408810742691,0.028719613362619308,0.062179569032892144,False
TSPYL5,-0.2113937976470921,0.028741414269531845,0.06221325781195591,False
NSDHL,-0.10124604065212761,0.028741414269531845,0.06221325781195591,False
EIF5B,0.14466677673449357,0.028783918356613418,0.0622917360462562,False
CREB3L1,0.3215364234926672,0.028783911915942397,0.0622917360462562,False
AP1S3,0.13953873731602284,0.0288051874661822,0.06233099931633825,False
RPL7,-0.12421222825634715,0.02886908891632786,0.06246249536774225,False
ADSL,-0.04764471205419962,0.02889039928408986,0.06248990629883704,False
ZNF675,-0.09510579920113549,0.028890402512531138,0.06248990629883704,False
C12orf71,0.04070915820437118,0.028891160410406253,0.06248990629883704,False
CALHM6,0.22671019141054205,0.028911749037780106,0.0625276550943985,False
TRIM46,0.15736396631449567,0.028933096211229033,0.06256703603682044,False
GXYLT2,0.30694508762059547,0.029040077864109084,0.06278476170620331,False
RASSF9,-0.20964785947849163,0.02904007138448802,0.06278476170620331,False
ZC3H8,-0.07661115668733087,0.02912590360494613,0.06296348976205311,False
NID2,-0.20194549532580064,0.02916889664852455,0.06304276004100623,False
JRKL,-0.0654248042052128,0.02916889664852455,0.06304276004100623,False
PAK3,0.0780497448419224,0.029190387632889767,0.06308237032566184,False
ARHGEF11,-0.06764032867643532,0.029211941040926996,0.06312210691167253,False
VAMP7,-0.1386880576891727,0.029255046595402803,0.06320840041386444,False
KIRREL3,0.15352064560476675,0.029276478177459733,0.06322074622607163,False
RASGRF1,0.0032661899896067603,0.02927652704326207,0.06322074622607163,False
MFAP2,0.29502151027963786,0.029276608486323435,0.06322074622607163,False
TMEM251,-0.0868521467365806,0.02927661174404736,0.06322074622607163,False
MTIF2,-0.10106416646332494,0.02927661500177146,0.06322074622607163,False
CSPG5,0.09159164328412667,0.029298171014685983,0.0632536636211176,False
NRCAM,-0.20494223586351268,0.029298203608236584,0.0632536636211176,False
ZNF131,-0.07533912477760607,0.029319796126503844,0.06329342736793349,False
TMEM115,-0.10112469006614777,0.02934141538707682,0.06332638449746024,False
OR2I1P,0.42406620635550496,0.02934141538707682,0.06332638449746024,False
TEX54,0.03547796391746888,0.02935391217463151,0.06334649864030772,False
HNF4A,-0.28245590679075505,0.029363038566635476,0.0633593358161881,False
ADAMTS10,0.22854012783728983,0.02938468198677164,0.06339231653887177,False
SYP,-0.09114789953207114,0.02938466239145743,0.06339231653887177,False
GOT1L1,0.01905928764717912,0.029389537196291938,0.06339593125821363,False
SUDS3,-0.07829658908412984,0.02942800346220159,0.06346517393503248,False
SYT9,-0.26160891905198946,0.02942771904622504,0.06346517393503248,False
COPB1,-0.10905543441158727,0.02951481125995102,0.06364550150345051,False
CAMK2A,0.03748359182017538,0.02955746155856484,0.06371860086354814,False
PPP1R15A,-0.1486026633771429,0.029558297692193636,0.06371860086354814,False
LZTR1,0.1231114983794841,0.029558284576314483,0.06371860086354814,False
CFH,0.25678158531296535,0.029601839220017617,0.063805564364185,False
ATG7,-0.09122622510411826,0.029645435898465414,0.06389262792601919,False
NTSR1,-0.21531886905691588,0.029666936082095075,0.06392582550331176,False
HSPBAP1,0.08924283217493523,0.029667251649219767,0.06392582550331176,False
HCAR3,0.08001020684080529,0.029695616351263214,0.06398003012875363,False
AC008687.8,0.0006384200456995599,0.029700096871495815,0.06398276946773458,False
CD300E,0.17044889433174149,0.029710931153598092,0.06399228101333464,False
ABCA7,0.11276016354276441,0.029710931153598092,0.06399228101333464,False
SLC17A1,-0.3634950929806706,0.029732729085890825,0.06403231286611484,False
TLNRD1,-0.052982345336729075,0.029776557388461845,0.06411285110271624,False
VPS8,-0.07970062704793968,0.0297765475023574,0.06411285110271624,False
TCL1B,-0.007740937381605462,0.02980141334350324,0.06415944058338922,False
PITHD1,-0.057942901844740824,0.02986424847881272,0.06426696019110287,False
TRPT1,0.06994871182395812,0.02986424847881272,0.06426696019110287,False
TICAM1,-0.08020883937490364,0.02986424847881272,0.06426696019110287,False
BZW1,-0.11207261291191539,0.029864245176871664,0.06426696019110287,False
SMIM20,-0.1065373617792682,0.02990817721870632,0.06435454752714943,False
SHISAL2A,0.11975209847075874,0.029952141644298887,0.06444219273810631,False
MLKL,-0.07046280002578698,0.029996198052458407,0.0645021853754179,False
ZNF521,-0.16936272053104462,0.029996201364272983,0.0645021853754179,False
MTERF1,-0.07910605331312226,0.029996198052458407,0.0645021853754179,False
KRT18,0.15632162534411975,0.029996201364272983,0.0645021853754179,False
DNAJC19,-0.09819603672855415,0.029996198052458407,0.0645021853754179,False
MORC1,0.007571661237304024,0.03000720569295172,0.06451889001467394,False
