,mean_weight,std_weight,folds_in_top50,abs_mean
TRAM1L1,-4.056394670997086e-05,0.0007705151123023405,0,4.056394670997086e-05
CXCL12,4.048488385820176e-05,0.0012171064969986652,0,4.048488385820176e-05
LRRC42,-4.047546411680154e-05,0.0004602231811472531,0,4.047546411680154e-05
NUMB,4.046151155634474e-05,0.0006200404466926823,0,4.046151155634474e-05
DCAF12,-4.043856725829895e-05,0.00047676268725223536,0,4.043856725829895e-05
ZNF138,-4.033253902710993e-05,0.001158991820859559,0,4.033253902710993e-05
MSL1,-4.029131176448654e-05,0.0005546742700244309,0,4.029131176448654e-05
ENOPH1,4.026357182970109e-05,0.0004316119427212385,0,4.026357182970109e-05
FUS,-4.012065538499259e-05,0.0006252516218141683,0,4.012065538499259e-05
ARHGDIB,-4.0087477492235066e-05,0.00032575310288702943,0,4.0087477492235066e-05
GMPPB,4.006955730898021e-05,0.0006302971394587577,0,4.006955730898021e-05
CNOT2,4.0029012788345347e-05,0.0007119167089459631,0,4.0029012788345347e-05
FAM53C,-3.963830596029785e-05,0.0009416008683887271,0,3.963830596029785e-05
VWC2L,-3.9511671748034004e-05,0.0006322960999466351,0,3.9511671748034004e-05
POMZP3,3.9501966983929466e-05,0.0009521784102047244,0,3.9501966983929466e-05
TPST2,3.9476226376843e-05,0.0008517700936593636,0,3.9476226376843e-05
SYNJ2BP-COX16,-3.941242134974843e-05,0.0013874797073319051,0,3.941242134974843e-05
CDKN2C,-3.920291614323995e-05,0.0008639088247415035,0,3.920291614323995e-05
KLHL32,3.899128696556088e-05,0.00046953922358663363,0,3.899128696556088e-05
WDR35,-3.8913799754355295e-05,0.0003295036807767218,0,3.8913799754355295e-05
CKS2,3.8835782297731474e-05,0.0009146295330870551,0,3.8835782297731474e-05
LYST,-3.883314213036519e-05,8.3992819123662e-05,0,3.883314213036519e-05
RAD54L2,3.855591149809971e-05,0.0007814843181975498,0,3.855591149809971e-05
NFATC4,3.8491163942097746e-05,0.0009510268969227351,0,3.8491163942097746e-05
MYBBP1A,-3.8232352692068024e-05,0.0009548128453939732,0,3.8232352692068024e-05
PTGES2,-3.8095653155623954e-05,0.0005140088384580856,0,3.8095653155623954e-05
SETX,-3.807027395678097e-05,0.00011036569896866301,0,3.807027395678097e-05
PDK1,3.781977492180299e-05,0.0005540855519745563,0,3.781977492180299e-05
PTK2,3.772707970228456e-05,0.0007753448173896044,0,3.772707970228456e-05
CUL1,3.7691486114586954e-05,0.0010716172545132715,0,3.7691486114586954e-05
DNAH14,3.768737114466293e-05,0.00036621302734676813,0,3.768737114466293e-05
GNPTG,-3.764190808825269e-05,0.00044078689645985316,0,3.764190808825269e-05
KCNE4,-3.763888408190374e-05,0.0005964419587227193,0,3.763888408190374e-05
TAOK3,-3.746483910611957e-05,0.0005929036212186174,0,3.746483910611957e-05
APOA4,3.741698826383147e-05,0.0012913841469663978,0,3.741698826383147e-05
PTPRD,3.732981691310448e-05,0.0008098254314753622,0,3.732981691310448e-05
ZNF319,-3.721571303261466e-05,0.00030932102130747633,0,3.721571303261466e-05
CAPNS1,3.714547531246384e-05,0.0007658413299535194,0,3.714547531246384e-05
DTX4,-3.6875504260270565e-05,0.0010508422948450192,0,3.6875504260270565e-05
RPS6KL1,3.673487304527343e-05,0.0009744011912950888,0,3.673487304527343e-05
SGCB,3.6716558511972875e-05,0.0005583889243794474,0,3.6716558511972875e-05
ZC3H7B,3.671204345981841e-05,0.0004796495159211211,0,3.671204345981841e-05
HYAL4,3.6618506542559655e-05,0.0009298548745101948,0,3.6618506542559655e-05
RNF8,3.6584183675139626e-05,0.0008675127354235713,0,3.6584183675139626e-05
STARD13,3.655304533662194e-05,0.000746788580850083,0,3.655304533662194e-05
PEG10,3.651499749715894e-05,0.00069002547312621,0,3.651499749715894e-05
AC005520.1,-3.639591623154466e-05,0.0008331082114119981,0,3.639591623154466e-05
RUBCN,3.635681763576818e-05,0.0008019877758410809,0,3.635681763576818e-05
LGALS14,3.623130213173868e-05,0.0011854941199479017,0,3.623130213173868e-05
KLF8,3.622272768881461e-05,0.0006185252898710525,0,3.622272768881461e-05
LCE1B,-3.611997271049242e-05,0.0017153952536158458,0,3.611997271049242e-05
C18orf54,3.6087038685840794e-05,0.0006473974487507372,0,3.6087038685840794e-05
C3,3.600089940272096e-05,0.0006826118620913464,0,3.600089940272096e-05
ARID3B,3.587497142174781e-05,0.00042873157590754546,0,3.587497142174781e-05
AXIN2,3.573390693753986e-05,0.0006480491681890671,0,3.573390693753986e-05
GALE,3.5425951810329616e-05,0.001106517053106368,0,3.5425951810329616e-05
PPP2R5D,-3.537196390632708e-05,0.00037196200483374347,0,3.537196390632708e-05
RPL32,-3.53337541551341e-05,0.00019680198530487483,0,3.53337541551341e-05
OAS1,-3.5217636034048534e-05,0.0011297803139569695,0,3.5217636034048534e-05
LMO1,3.516252086705231e-05,0.0003274916440821662,0,3.516252086705231e-05
IDE,-3.4954422668017466e-05,0.0003302480750454877,0,3.4954422668017466e-05
TRPM3,-3.491695192023384e-05,0.0005136973419941303,0,3.491695192023384e-05
HS6ST3,-3.478757868258613e-05,0.0008077592847579615,0,3.478757868258613e-05
ZNF816,3.4754838460489806e-05,0.00044715222626960004,0,3.4754838460489806e-05
ARMC10,-3.4742171456658896e-05,0.0007172424866752623,0,3.4742171456658896e-05
WHRN,-3.468519261570542e-05,0.00043566213851744065,0,3.468519261570542e-05
WASHC2A,3.463758822872281e-05,0.0006438188768776147,0,3.463758822872281e-05
FAM155B,-3.446673843178483e-05,0.0016377243510635883,0,3.446673843178483e-05
HSDL2,3.44282820473229e-05,0.00020820026428626466,0,3.44282820473229e-05
POMK,-3.441765367961465e-05,0.0005239503496844904,0,3.441765367961465e-05
SPDYE2,-3.429659817886549e-05,0.0005110671979210025,0,3.429659817886549e-05
TKT,-3.411509519250543e-05,0.000609893335389435,0,3.411509519250543e-05
AP5B1,-3.393786280993362e-05,0.0008295400453210128,0,3.393786280993362e-05
OR51E2,3.3887078504066294e-05,0.0007856396110685546,0,3.3887078504066294e-05
RAB19,3.3698889161721914e-05,0.0017541541443320378,0,3.3698889161721914e-05
NT5C1B,-3.365093137981082e-05,0.0016399891325162576,0,3.365093137981082e-05
RASA1,-3.355391733797119e-05,0.0009161423968768336,0,3.355391733797119e-05
SECTM1,3.346131051774782e-05,0.0009455821423869507,0,3.346131051774782e-05
PDCD6IP,3.3194619736891716e-05,0.00017621159567228752,0,3.3194619736891716e-05
SMC5,3.3087945114914414e-05,0.00037629540251675546,0,3.3087945114914414e-05
DNAJB8,3.308270382494311e-05,0.0006883901189306957,0,3.308270382494311e-05
STARD3,3.306426733429565e-05,0.0005221617396929401,0,3.306426733429565e-05
PAPSS1,3.301979774116185e-05,0.0005943932048726457,0,3.301979774116185e-05
VWA3A,-3.2987990908122416e-05,0.0012151160306102657,0,3.2987990908122416e-05
EEF1A2,3.2867378697392505e-05,0.0011523802941418924,0,3.2867378697392505e-05
FSCB,-3.2806833053165794e-05,0.0016204218434536539,0,3.2806833053165794e-05
AL627230.1,-3.256777188539557e-05,0.0006215451004255076,0,3.256777188539557e-05
MORN2,-3.247873848140886e-05,0.00013263760696758926,0,3.247873848140886e-05
WDR74,-3.2467161583005635e-05,0.0008965546218878466,0,3.2467161583005635e-05
SYNC,3.244021958314468e-05,0.0011994098860548816,0,3.244021958314468e-05
HPDL,-3.238041902970744e-05,0.0005084235337137137,0,3.238041902970744e-05
SPHK2,3.2225096899895765e-05,0.0008766944490017687,0,3.2225096899895765e-05
ZNF385A,3.215021816019316e-05,0.0004287428960114643,0,3.215021816019316e-05
CTAGE15,3.2098509308610704e-05,0.0005733692268821059,0,3.2098509308610704e-05
TFPI2,-3.2059953645866837e-05,0.001179566202797574,0,3.2059953645866837e-05
SH2D1B,3.1894405314670976e-05,0.0007172583095124999,0,3.1894405314670976e-05
NUDCD1,-3.182137883982985e-05,0.0010312886474520486,0,3.182137883982985e-05
PCNT,3.18038062586373e-05,0.0009060430719216225,0,3.18038062586373e-05
PRMT7,3.1742056009251926e-05,0.0007632365395734695,0,3.1742056009251926e-05
ZFP91,3.169918270004172e-05,0.00032410006481261823,0,3.169918270004172e-05
QRSL1,3.169334181398659e-05,0.0007848889124671476,0,3.169334181398659e-05
FANCM,-3.159595535130127e-05,0.0011527166451997125,0,3.159595535130127e-05
NMT2,3.149925675024875e-05,0.0012028146403563324,0,3.149925675024875e-05
UTRN,-3.143464975337972e-05,0.0005890282191277103,0,3.143464975337972e-05
CYP2A13,3.1432053998408074e-05,0.0008499642229952661,0,3.1432053998408074e-05
SGSM1,-3.1317988461608604e-05,0.0006935099680344158,0,3.1317988461608604e-05
EMC8,-3.1311864079260806e-05,0.00028534255783022283,0,3.1311864079260806e-05
ADHFE1,-3.128565300874351e-05,0.0011398306254079705,0,3.128565300874351e-05
ZFP92,-3.123730421902147e-05,0.0005817049607954769,0,3.123730421902147e-05
AGPAT2,3.1159962393781114e-05,0.0003974124521330671,0,3.1159962393781114e-05
ZNF395,-3.099926081838649e-05,0.000726935958956804,0,3.099926081838649e-05
UBE2O,-3.099724692287169e-05,0.0005725505779307003,0,3.099724692287169e-05
ADRA2B,3.0919853286611026e-05,0.0008053173375571611,0,3.0919853286611026e-05
NDUFA5,3.078938138382538e-05,0.001138332006332878,0,3.078938138382538e-05
CHRNA1,3.075115632912365e-05,0.0025757920204655897,0,3.075115632912365e-05
COQ5,-3.074764802412672e-05,0.0008181937800776621,0,3.074764802412672e-05
NUDT16L1,-3.072604350808671e-05,0.0004314466637368555,0,3.072604350808671e-05
FCF1,3.0717480757330346e-05,0.00026818738822707215,0,3.0717480757330346e-05
PIWIL3,3.0623376875875324e-05,0.0011600827207797159,0,3.0623376875875324e-05
CEBPG,3.0446587309996913e-05,0.0006098752605561347,0,3.0446587309996913e-05
NDUFAF7,3.027176002568425e-05,0.0008035513725211722,0,3.027176002568425e-05
CORIN,3.0194405431920156e-05,0.0005872368552417867,0,3.0194405431920156e-05
AMIGO2,-3.016867909345262e-05,0.0008237074571099626,0,3.016867909345262e-05
SMARCAL1,-3.0146271253441013e-05,0.00037290934129814837,0,3.0146271253441013e-05
CDAN1,2.987015670915175e-05,0.0004294046280547633,0,2.987015670915175e-05
OR13C5,2.9799856963737437e-05,0.0005585334042342053,0,2.9799856963737437e-05
CFL1,-2.978444694919616e-05,0.0007893161394931315,0,2.978444694919616e-05
TARS2,-2.9618456476422986e-05,0.0008981051050515937,0,2.9618456476422986e-05
CD207,-2.948046629136811e-05,0.0009622302818805895,0,2.948046629136811e-05
PSMD10,2.9478616147912068e-05,0.0005088688968843702,0,2.9478616147912068e-05
ZNF761,-2.946753274035342e-05,0.00034637523022368723,0,2.946753274035342e-05
SND1,2.9368045319093805e-05,0.0011044295999897019,0,2.9368045319093805e-05
MOCS2,2.9348761068898943e-05,0.0007307264152386748,0,2.9348761068898943e-05
UNG,-2.934870303233768e-05,0.0009056561160843691,0,2.934870303233768e-05
HEPHL1,2.9292532278228773e-05,0.0010912361689338784,0,2.9292532278228773e-05
LYSMD2,-2.9236141018935176e-05,0.0009175060509996261,0,2.9236141018935176e-05
NCAPD3,-2.9150125333056888e-05,9.502946948433632e-05,0,2.9150125333056888e-05
MGLL,-2.9114867203615988e-05,0.0008044420880773408,0,2.9114867203615988e-05
ATP13A1,-2.905175993721085e-05,0.0004565195962145846,0,2.905175993721085e-05
GHRL,2.8628030598958982e-05,0.0005942354221533788,0,2.8628030598958982e-05
BCAT1,-2.8570932037985408e-05,0.00038353288875521256,0,2.8570932037985408e-05
FRRS1L,2.841670885555813e-05,0.003595522199101695,0,2.841670885555813e-05
SMC2,2.8349816776311545e-05,0.0006638215450345736,0,2.8349816776311545e-05
FADS6,-2.813804684237653e-05,0.0007116400791233321,0,2.813804684237653e-05
CHM,2.8064118020724864e-05,0.00038085570471492377,0,2.8064118020724864e-05
ZFYVE1,2.804501341686378e-05,0.0005073432402314303,0,2.804501341686378e-05
SUZ12,-2.7990546579485527e-05,0.0003348255800366784,0,2.7990546579485527e-05
SERTM2,2.7845765012779164e-05,0.0012173237811256262,0,2.7845765012779164e-05
SETD2,-2.7715260285826697e-05,0.0003213001765158876,0,2.7715260285826697e-05
DEFB121,-2.7655338539680703e-05,0.0020030643299319742,0,2.7655338539680703e-05
ATP5F1E,-2.7545734573126124e-05,0.00033414343160239425,0,2.7545734573126124e-05
C11orf87,-2.7474033700125317e-05,0.001133359504500956,0,2.7474033700125317e-05
NEUROG2,2.741761570115909e-05,0.001550598910825406,0,2.741761570115909e-05
CCDC59,-2.726033689530502e-05,0.0003125580384469078,0,2.726033689530502e-05
SLC13A4,2.697344457447679e-05,0.0007585387065704748,0,2.697344457447679e-05
ALDH5A1,2.694940414115529e-05,0.0012823192419185103,0,2.694940414115529e-05
RAB32,-2.6730526515964708e-05,0.0004844726542584759,0,2.6730526515964708e-05
ZNHIT6,-2.6683729140137257e-05,0.0011392455300165939,0,2.6683729140137257e-05
DUSP21,2.664372155919814e-05,0.0006486708244470271,0,2.664372155919814e-05
NDUFS1,-2.654236025888652e-05,0.00044014258607077896,0,2.654236025888652e-05
METTL21C,-2.648864687115598e-05,0.0009536480371008107,0,2.648864687115598e-05
ACOT11,2.638836614427672e-05,0.0009517237380541612,0,2.638836614427672e-05
MEA1,-2.6330499610974916e-05,0.0011322140159086991,0,2.6330499610974916e-05
NUP160,-2.626531749249435e-05,0.0004968979952062459,0,2.626531749249435e-05
ISCA1,-2.6194465246739094e-05,0.0005689387570304274,0,2.6194465246739094e-05
ALOX5,2.615053384900861e-05,0.00044736108535061575,0,2.615053384900861e-05
TRAPPC8,-2.6091862179937953e-05,0.0003983891271014901,0,2.6091862179937953e-05
PIDD1,2.6091285866084237e-05,0.00030984881883625135,0,2.6091285866084237e-05
SLC26A1,2.603255373336193e-05,0.0011816136062592492,0,2.603255373336193e-05
ASCC3,2.5976421959237814e-05,0.00037914580580646436,0,2.5976421959237814e-05
MITF,-2.5951607237452544e-05,0.0008906320902623175,0,2.5951607237452544e-05
APOBEC1,-2.5857985842929324e-05,0.0010584351487054103,0,2.5857985842929324e-05
SLC25A38,2.5818499392099135e-05,0.0005115761687952384,0,2.5818499392099135e-05
B2M,-2.5700875122120025e-05,0.0003907327623169131,0,2.5700875122120025e-05
ARHGEF39,-2.5475116179758457e-05,0.0005373582792395816,0,2.5475116179758457e-05
RBMX,2.5389358699505103e-05,0.000493241885650365,0,2.5389358699505103e-05
TBC1D2B,2.536652873971882e-05,0.0005341257151207288,0,2.536652873971882e-05
ZNF408,-2.518226438584807e-05,0.0006706349141557432,0,2.518226438584807e-05
ETNK1,-2.517549280583102e-05,0.0006144257612108577,0,2.517549280583102e-05
NUP210,2.513906757998204e-05,0.0004030546786016867,0,2.513906757998204e-05
REST,2.5090143369941816e-05,0.0005654797567984099,0,2.5090143369941816e-05
PDCD6-AHRR,2.5004673054929518e-05,0.0007741936159238107,0,2.5004673054929518e-05
MCMBP,2.4991984402360938e-05,0.0004351535780415937,0,2.4991984402360938e-05
NEK6,2.4980824431626017e-05,0.0006181414814418793,0,2.4980824431626017e-05
ADCY9,2.488700140952548e-05,0.0008355887155533684,0,2.488700140952548e-05
RAB31,2.4624029943176594e-05,0.000614807181077952,0,2.4624029943176594e-05
CCDC159,-2.4559301429854435e-05,0.00011775176573804218,0,2.4559301429854435e-05
HPN,-2.4399707326894987e-05,0.0006143781035282237,0,2.4399707326894987e-05
CRAMP1,-2.4210140046417826e-05,0.0003950185306166053,0,2.4210140046417826e-05
U2AF1L4,-2.4162149750173237e-05,0.0005507460566757004,0,2.4162149750173237e-05
FOXRED1,2.4064441588833796e-05,0.0006840862096393064,0,2.4064441588833796e-05
EGFR,-2.3967949024643755e-05,0.0006652532098291486,0,2.3967949024643755e-05
ABI1,-2.392397885104265e-05,0.0003696293223721058,0,2.392397885104265e-05
ORAI1,-2.3901905287979638e-05,0.000670381244584755,0,2.3901905287979638e-05
FSHR,-2.3871617067490643e-05,0.00216964603031917,0,2.3871617067490643e-05
TP53BP1,-2.3779167289065207e-05,0.00022355861691500674,0,2.3779167289065207e-05
ZNF726,2.377082685308435e-05,0.0012212204202342383,0,2.377082685308435e-05
IFNA10,-2.3497665401310063e-05,0.001546999926765463,0,2.3497665401310063e-05
COPA,-2.3431215024497563e-05,0.0008260502447211492,0,2.3431215024497563e-05
FABP3,2.3420613939765558e-05,0.0010359435795700021,0,2.3420613939765558e-05
CSDE1,2.331367843527885e-05,0.0006257211995923546,0,2.331367843527885e-05
CD53,2.3093798231893504e-05,0.0004852627920103678,0,2.3093798231893504e-05
SLTM,-2.2994445629089182e-05,0.0004604880404545452,0,2.2994445629089182e-05
NRIP3,2.288654854666547e-05,0.0006967854717750823,0,2.288654854666547e-05
SYNJ1,2.2790804933446374e-05,0.0003852716169047861,0,2.2790804933446374e-05
HSD11B1L,2.2690907241167928e-05,0.00044891254207484073,0,2.2690907241167928e-05
HDGFL2,-2.258752686572811e-05,0.0006571731699060679,0,2.258752686572811e-05
VPS39,-2.246372490455786e-05,0.0008034435474569926,0,2.246372490455786e-05
DUSP23,2.2416634823297462e-05,0.0008298605359432529,0,2.2416634823297462e-05
RFC1,-2.214614847482545e-05,0.0009209472943124963,0,2.214614847482545e-05
PPP6C,2.2063401138219557e-05,0.0003446493814757816,0,2.2063401138219557e-05
RALBP1,-2.1987179961103838e-05,0.0007855425123421317,0,2.1987179961103838e-05
LRCH1,2.195114136295619e-05,0.0004123983252729925,0,2.195114136295619e-05
ZNF345,2.1917865418980646e-05,0.0004984921340645427,0,2.1917865418980646e-05
GEMIN4,-2.1855378071572858e-05,0.0006596351211168286,0,2.1855378071572858e-05
USP17L18,-2.1852495517572206e-05,0.0010318778863093003,0,2.1852495517572206e-05
MTMR12,2.1606388985297744e-05,0.00023327255154638506,0,2.1606388985297744e-05
PCDHB1,-2.1605728760391982e-05,0.0008293243406508307,0,2.1605728760391982e-05
TIMM9,2.1490654640768e-05,0.0006378425765828702,0,2.1490654640768e-05
KBTBD6,-2.1386077649008745e-05,0.0006092395864858248,0,2.1386077649008745e-05
CYB5R3,2.135343848400726e-05,0.0008927941622467287,0,2.135343848400726e-05
SCYGR6,-2.1234095563195453e-05,0.0021708133266115505,0,2.1234095563195453e-05
FPGT,-2.1214927650226976e-05,0.0008178568675727793,0,2.1214927650226976e-05
FAM243B,2.1153598986540427e-05,0.0009583315687593419,0,2.1153598986540427e-05
OR2L2,-2.1134144668704314e-05,0.0015418430478169713,0,2.1134144668704314e-05
AL049779.1,2.1081968513635834e-05,0.000946618288311574,0,2.1081968513635834e-05
ADRB3,2.0946007273240633e-05,0.0009857554593862806,0,2.0946007273240633e-05
KCNH6,2.0932526199772257e-05,0.0006706883834295704,0,2.0932526199772257e-05
OAT,-2.091419700514601e-05,0.0006853135783709969,0,2.091419700514601e-05
KCNQ4,2.0668939986243583e-05,0.000910020012731583,0,2.0668939986243583e-05
ACTR8,-2.0548920370407417e-05,0.00038075786750375797,0,2.0548920370407417e-05
NBDY,-2.0411312173751104e-05,0.001121909667614575,0,2.0411312173751104e-05
FPR3,-2.0171905908380246e-05,0.0002637438428546028,0,2.0171905908380246e-05
MAP1B,-2.0094517201852846e-05,0.0009735858080135378,0,2.0094517201852846e-05
MYDGF,-2.007399512431699e-05,0.0004435895874432322,0,2.007399512431699e-05
C2orf15,2.00258969797815e-05,0.0005613210134629489,0,2.00258969797815e-05
AC005832.4,-1.9869675989654124e-05,0.0011308251081155393,0,1.9869675989654124e-05
ZDHHC21,-1.9867599564469597e-05,0.0005902375816424789,0,1.9867599564469597e-05
ZNF512B,-1.9763230932776923e-05,0.0008495834209089402,0,1.9763230932776923e-05
ZIC5,1.9671077114150828e-05,0.001424600886066277,0,1.9671077114150828e-05
CDK11A,-1.9613659860115804e-05,0.00040862059108798477,0,1.9613659860115804e-05
ARMCX5,-1.9501908525779777e-05,0.00053285933047794,0,1.9501908525779777e-05
ORM2,1.9444870686510807e-05,0.00033318762451026846,0,1.9444870686510807e-05
WDR26,-1.933342730283528e-05,0.00018907897059808104,0,1.933342730283528e-05
DCUN1D5,1.9276316357451418e-05,0.0008842184675311594,0,1.9276316357451418e-05
TSPY4,1.916537165463927e-05,0.0003570814879084004,0,1.916537165463927e-05
AMER3,-1.909768840124617e-05,0.00043231416607367087,0,1.909768840124617e-05
SLC25A33,-1.898770150769256e-05,0.0007193425723935042,0,1.898770150769256e-05
CAND1,1.8959046619547194e-05,0.0002835887772890516,0,1.8959046619547194e-05
ASB16,1.8956282126059066e-05,0.0005469504843834251,0,1.8956282126059066e-05
GPKOW,-1.8937815416712723e-05,0.0005447096561039432,0,1.8937815416712723e-05
USP7,1.8664122417143465e-05,0.0005436651053300103,0,1.8664122417143465e-05
SLC10A2,1.8562993674721576e-05,0.000840835252272327,0,1.8562993674721576e-05
KIN,-1.8534735161545317e-05,0.00087190999616528,0,1.8534735161545317e-05
